1.00000 1.05886 1.09153 1.10058 1.08584 1.06048 1.04173 1.03788 1.04748 1.06627 1.09089 1.11812 1.14370 1.16390 1.17690 1.18298 1.18359 1.17992 1.17312 1.16220 1.14203 1.10989 1.07284 1.04227 1.02255 1.01118 1.00479 1.00117 0.99889 0.99702 0.99501 0.99266 0.98999 1.00000
1.00000 1.05967 1.09055 1.09546 1.07713 1.05145 1.03445 1.03103 1.03821 1.05253 1.07207 1.09480 1.11788 1.13855 1.15428 1.16371 1.16717 1.16513 1.15743 1.14286 1.11951 1.08890 1.05815 1.03433 1.01876 1.00933 1.00386 1.00071 0.99867 0.99690 0.99494 0.99262 0.98997 1.00000
1.00000 1.05915 1.08811 1.09029 1.07016 1.04472 1.02866 1.02469 1.02902 1.03862 1.05231 1.06909 1.08742 1.10557 1.12117 1.13187 1.13676 1.13548 1.12754 1.11258 1.09109 1.06614 1.04307 1.02562 1.01397 1.00676 1.00254 1.00006 0.99835 0.99673 0.99484 0.99256 0.98994 1.00000
1.00000 1.05812 1.08541 1.08586 1.06487 1.03978 1.02420 1.01944 1.02130 1.02692 1.03539 1.04613 1.05834 1.07134 1.08366 1.09302 1.09781 1.09723 1.09077 1.07865 1.06228 1.04450 1.02875 1.01692 1.00897 1.00408 1.00120 0.99943 0.99804 0.99657 0.99475 0.99251 0.98992 1.00000
1.00000 1.05708 1.08312 1.08249 1.06108 1.03631 1.02098 1.01556 1.01562 1.01840 1.02302 1.02897 1.03569 1.04302 1.05043 1.05647 1.05975 1.05948 1.05521 1.04723 1.03679 1.02586 1.01642 1.00941 1.00475 1.00188 1.00014 0.99892 0.99778 0.99643 0.99468 0.99248 0.98990 1.00000
1.00000 1.05629 1.08149 1.08024 1.05864 1.03410 1.01890 1.01303 1.01199 1.01304 1.01529 1.01821 1.02127 1.02441 1.02757 1.03007 1.03117 1.03050 1.02786 1.02344 1.01794 1.01239 1.00771 1.00426 1.00195 1.00047 0.99946 0.99859 0.99761 0.99634 0.99464 0.99246 0.98990 1.00000
1.00000 1.05588 1.08066 1.07911 1.05745 1.03303 1.01788 1.01180 1.01024 1.01049 1.01164 1.01316 1.01449 1.01557 1.01650 1.01694 1.01655 1.01536 1.01344 1.01095 1.00821 1.00559 1.00342 1.00180 1.00065 0.99983 0.99914 0.99843 0.99753 0.99630 0.99462 0.99245 0.98989 1.00000
1.00000 1.05588 1.08066 1.07911 1.05745 1.03303 1.01788 1.01181 1.01025 1.01050 1.01165 1.01317 1.01450 1.01559 1.01652 1.01695 1.01657 1.01538 1.01346 1.01097 1.00822 1.00560 1.00343 1.00180 1.00066 0.99983 0.99914 0.99843 0.99753 0.99630 0.99462 0.99245 0.98989 1.00000
1.00000 1.05630 1.08149 1.08024 1.05864 1.03410 1.01890 1.01305 1.01201 1.01306 1.01531 1.01824 1.02130 1.02445 1.02761 1.03012 1.03122 1.03055 1.02791 1.02348 1.01797 1.01242 1.00772 1.00427 1.00196 1.00048 0.99946 0.99859 0.99762 0.99634 0.99464 0.99246 0.98990 1.00000
1.00000 1.05709 1.08312 1.08249 1.06108 1.03631 1.02098 1.01557 1.01565 1.01843 1.02306 1.02901 1.03575 1.04309 1.05050 1.05654 1.05983 1.05955 1.05527 1.04729 1.03683 1.02589 1.01645 1.00943 1.00477 1.00189 1.00015 0.99892 0.99779 0.99644 0.99468 0.99248 0.98991 1.00000
1.00000 1.05813 1.08542 1.08587 1.06486 1.03978 1.02421 1.01947 1.02134 1.02696 1.03545 1.04619 1.05842 1.07142 1.08374 1.09310 1.09788 1.09730 1.09082 1.07870 1.06231 1.04453 1.02877 1.01694 1.00899 1.00409 1.00121 0.99944 0.99804 0.99657 0.99476 0.99251 0.98992 1.00000
1.00000 1.05916 1.08811 1.09029 1.07016 1.04472 1.02867 1.02472 1.02906 1.03867 1.05237 1.06917 1.08750 1.10565 1.12124 1.13194 1.13681 1.13552 1.12757 1.11261 1.09111 1.06615 1.04309 1.02564 1.01399 1.00678 1.00256 1.00008 0.99836 0.99674 0.99485 0.99256 0.98994 1.00000
1.00000 1.05968 1.09056 1.09547 1.07713 1.05145 1.03446 1.03106 1.03826 1.05259 1.07214 1.09488 1.11795 1.13861 1.15432 1.16373 1.16718 1.16512 1.15742 1.14286 1.11951 1.08890 1.05815 1.03434 1.01877 1.00935 1.00388 1.00073 0.99868 0.99691 0.99495 0.99262 0.98997 1.00000
1.00000 1.05887 1.09155 1.10059 1.08583 1.06048 1.04174 1.03791 1.04752 1.06632 1.09095 1.11818 1.14375 1.16393 1.17690 1.18296 1.18355 1.17987 1.17307 1.16215 1.14200 1.10986 1.07283 1.04227 1.02256 1.01119 1.00481 1.00119 0.99891 0.99704 0.99502 0.99267 0.98999 1.00000
1.00000 1.05589 1.08942 1.10403 1.09577 1.07250 1.05113 1.04467 1.05488 1.07718 1.10593 1.13592 1.16197 1.18021 1.18989 1.19260 1.18983 1.18286 1.17490 1.16745 1.15361 1.12473 1.08485 1.04864 1.02488 1.01188 1.00504 1.00129 0.99896 0.99706 0.99504 0.99268 0.99000 1.00000
1.00000 1.05092 1.08369 1.10426 1.10550 1.08783 1.06418 1.05219 1.05916 1.08172 1.11268 1.14479 1.17174 1.18955 1.19814 1.19940 1.19403 1.18295 1.17131 1.16415 1.15524 1.13119 1.09158 1.05209 1.02537 1.01130 1.00447 1.00094 0.99877 0.99694 0.99496 0.99263 0.98998 1.00000
1.00000 1.04654 1.07833 1.10389 1.11503 1.10616 1.08283 1.06325 1.06212 1.08055 1.11088 1.14391 1.17227 1.19164 1.20136 1.20242 1.19501 1.18081 1.16645 1.15855 1.15172 1.13055 1.09194 1.05147 1.02366 1.00952 1.00322 1.00020 0.99832 0.99665 0.99476 0.99250 0.98991 1.00000
1.00000 1.04590 1.08005 1.11130 1.13044 1.12955 1.10926 1.08317 1.06910 1.07556 1.09922 1.13055 1.15996 1.18115 1.19191 1.19238 1.18377 1.16982 1.15737 1.15140 1.14547 1.12451 1.08622 1.04652 1.01980 1.00684 1.00154 0.99919 0.99767 0.99618 0.99441 0.99227 0.98979 1.00000
1.00000 1.04831 1.08861 1.12811 1.15440 1.15904 1.14290 1.11552 1.09109 1.08076 1.08755 1.10684 1.13025 1.15003 1.16163 1.16402 1.15924 1.15160 1.14568 1.14306 1.13620 1.11297 1.07480 1.03786 1.01438 1.00372 0.99973 0.99803 0.99683 0.99552 0.99390 0.99191 0.98960 1.00000
1.00000 1.04820 1.09178 1.13718 1.16922 1.17962 1.17103 1.15073 1.12712 1.10851 1.10021 1.10274 1.11252 1.12434 1.13371 1.13858 1.13977 1.13899 1.13729 1.13375 1.12175 1.09463 1.05811 1.02667 1.00837 1.00069 0.99797 0.99678 0.99581 0.99465 0.99319 0.99141 0.98934 1.00000
1.00000 1.04043 1.07603 1.11636 1.14929 1.16671 1.16992 1.16378 1.15238 1.13974 1.12980 1.12486 1.12487 1.12803 1.13174 1.13407 1.13412 1.13127 1.12537 1.11535 1.09693 1.06860 1.03786 1.01491 1.00285 0.99807 0.99634 0.99544 0.99460 0.99358 0.99230 0.99075 0.98899 1.00000
1.00000 1.02911 1.05004 1.07524 1.09891 1.11590 1.12576 1.13061 1.13201 1.13090 1.12850 1.12613 1.12449 1.12332 1.12162 1.11828 1.11254 1.10432 1.09381 1.07988 1.06069 1.03806 1.01803 1.00500 0.99858 0.99594 0.99478 0.99401 0.99323 0.99232 0.99122 0.98995 0.98855 1.00000
1.00000 1.01983 1.02839 1.03912 1.05015 1.05928 1.06583 1.07038 1.07361 1.07574 1.07679 1.07689 1.07615 1.07445 1.07146 1.06686 1.06071 1.05326 1.04436 1.03405 1.02286 1.01210 1.00365 0.99836 0.99557 0.99414 0.99325 0.99250 0.99174 0.99091 0.98999 0.98899 0.98798 1.00000
1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000 1.00000
