0.00000 0.00012 0.00033 0.00059 0.00087 0.00119 0.00153 0.00190 0.00230 0.00271 0.00313 0.00352 0.00387 0.00413 0.00427 0.00424 0.00403 0.00364 0.00308 0.00241 0.00170 0.00101 0.00040 -0.00008 -0.00043 -0.00064 -0.00072 -0.00072 -0.00064 -0.00052 -0.00037 -0.00018
0.00000 0.00904 0.03372 0.06380 0.09774 0.13555 0.17775 0.22489 0.27742 0.33551 0.39886 0.46657 0.53695 0.60743 0.67455 0.73415 0.78174 0.81317 0.82528 0.81653 0.78735 0.74003 0.67826 0.60644 0.52893 0.44950 0.37087 0.29467 0.22141 0.15088 0.08345 0.02497
0.00000 0.01605 0.04863 0.08636 0.12805 0.17423 0.22583 0.28378 0.34887 0.42154 0.50175 0.58877 0.68088 0.77522 0.86766 0.95291 1.02495 1.07775 1.10629 1.10747 1.08073 1.02802 0.95337 0.86201 0.75953 0.65106 0.54076 0.43150 0.32493 0.22192 0.12430 0.04044
0.00000 0.01748 0.05108 0.08910 0.13070 0.17678 0.22858 0.28736 0.35426 0.43014 0.51546 0.60994 0.71224 0.81963 0.92764 1.03001 1.11911 1.18691 1.22644 1.23329 1.20654 1.14870 1.06489 0.96159 0.84560 0.72302 0.59876 0.47620 0.35736 0.24341 0.13643 0.04499
0.00000 0.01584 0.04689 0.08198 0.12050 0.16354 0.21255 0.26912 0.33483 0.41114 0.49923 0.59964 0.71178 0.83331 0.95946 1.08264 1.19263 1.27799 1.32850 1.33794 1.30548 1.23545 1.13560 1.01510 0.88289 0.74655 0.61166 0.48168 0.35831 0.24219 0.13478 0.04396
0.00000 0.01290 0.03947 0.06971 0.10333 0.14149 0.18587 0.23837 0.30111 0.37633 0.46628 0.57279 0.69664 0.83651 0.98773 1.14095 1.28187 1.39305 1.45868 1.46969 1.42590 1.33504 1.20941 1.06259 0.90709 0.75263 0.60552 0.46894 0.34362 0.22903 0.12545 0.03968
0.00000 0.00923 0.03004 0.05396 0.08105 0.11260 0.15041 0.19671 0.25419 0.32607 0.41602 0.52783 0.66463 0.82741 1.01257 1.20879 1.39496 1.54333 1.62944 1.64105 1.57981 1.45855 1.29594 1.11202 0.92456 0.74641 0.58467 0.44156 0.31611 0.20589 0.10963 0.03267
0.00000 0.00494 0.01892 0.03521 0.05423 0.07733 0.10635 0.14375 0.19276 0.25764 0.34380 0.45776 0.60644 0.79514 1.02309 1.27592 1.52013 1.71215 1.81900 1.82891 1.74723 1.59096 1.38404 1.15409 0.92713 0.72092 0.54353 0.39552 0.27315 0.17129 0.08666 0.02281
0.00000 0.00007 0.00631 0.01382 0.02334 0.03612 0.05390 0.07917 0.11547 0.16793 0.24378 0.35285 0.50739 0.71935 0.99142 1.30040 1.59114 1.80575 1.91624 1.92258 1.83422 1.66313 1.42747 1.15745 0.89149 0.65856 0.46975 0.32282 0.20993 0.12267 0.05554 0.01002
0.00000 -0.00528 -0.00746 -0.00964 -0.01085 -0.01011 -0.00602 0.00355 0.02204 0.05484 0.11044 0.20175 0.34663 0.56308 0.85052 1.16240 1.42117 1.58253 1.65601 1.66653 1.62030 1.50424 1.30868 1.05117 0.77870 0.53759 0.34969 0.21457 0.12136 0.05775 0.01581 -0.00541
0.00000 -0.01090 -0.02190 -0.03429 -0.04706 -0.05968 -0.07144 -0.08095 -0.08570 -0.08110 -0.05908 -0.00612 0.09678 0.26318 0.46919 0.63788 0.70913 0.71047 0.71654 0.76720 0.84061 0.87799 0.82656 0.68096 0.48610 0.29824 0.15297 0.05782 0.00297 -0.02418 -0.03165 -0.02242
0.00000 -0.01653 -0.03630 -0.05892 -0.08349 -0.11014 -0.13907 -0.17022 -0.20280 -0.23468 -0.26124 -0.27456 -0.26741 -0.25328 -0.29169 -0.44391 -0.66829 -0.83041 -0.83356 -0.69057 -0.47063 -0.25009 -0.10070 -0.05031 -0.06834 -0.11083 -0.14440 -0.15639 -0.14712 -0.12157 -0.08414 -0.03913
0.00000 -0.02185 -0.04983 -0.08209 -0.11796 -0.15831 -0.20449 -0.25805 -0.32066 -0.39414 -0.48079 -0.58601 -0.72808 -0.95282 -1.30701 -1.73963 -2.08843 -2.23181 -2.18434 -2.02110 -1.78349 -1.49596 -1.21155 -0.97743 -0.79290 -0.64699 -0.52723 -0.42210 -0.32301 -0.22794 -0.13626 -0.05288
0.00000 -0.02648 -0.06157 -0.10224 -0.14806 -0.20066 -0.26252 -0.33682 -0.42776 -0.54126 -0.68678 -0.88141 -1.15474 -1.53527 -1.99344 -2.41378 -2.69385 -2.83150 -2.87257 -2.83591 -2.71351 -2.49509 -2.19376 -1.85235 -1.51199 -1.20092 -0.93074 -0.69851 -0.49851 -0.32715 -0.17959 -0.06103
0.00000 -0.03008 -0.07069 -0.11788 -0.17149 -0.23377 -0.30810 -0.39895 -0.51232 -0.65661 -0.84389 -1.09059 -1.41117 -1.79362 -2.17773 -2.50054 -2.76205 -2.99215 -3.18353 -3.29913 -3.31095 -3.19757 -2.93519 -2.54154 -2.09091 -1.64975 -1.25453 -0.91684 -0.63482 -0.40074 -0.20753 -0.06304
0.00000 -0.03237 -0.07647 -0.12780 -0.18637 -0.25483 -0.33714 -0.43853 -0.56590 -0.72842 -0.93753 -1.20416 -1.52850 -1.88526 -2.23048 -2.53775 -2.81368 -3.07733 -3.33020 -3.53876 -3.65270 -3.62245 -3.39850 -2.97985 -2.45258 -1.91614 -1.43612 -1.03646 -0.71121 -0.44194 -0.22061 -0.06156
0.00000 -0.03316 -0.07845 -0.13120 -0.19146 -0.26205 -0.34711 -0.45209 -0.58419 -0.75271 -0.96875 -1.24164 -1.56859 -1.92225 -2.25917 -2.55525 -2.82621 -3.10125 -3.37767 -3.61548 -3.76466 -3.76636 -3.55738 -3.13037 -2.57305 -1.99875 -1.48823 -1.06994 -0.73381 -0.45462 -0.22400 -0.06045
0.00000 -0.03237 -0.07646 -0.12779 -0.18636 -0.25482 -0.33713 -0.43851 -0.56588 -0.72840 -0.93751 -1.20414 -1.52847 -1.88524 -2.23047 -2.53775 -2.81368 -3.07733 -3.33019 -3.53874 -3.65268 -3.62243 -3.39848 -2.97984 -2.45257 -1.91612 -1.43609 -1.03643 -0.71118 -0.44192 -0.22059 -0.06155
0.00000 -0.03008 -0.07068 -0.11787 -0.17147 -0.23374 -0.30807 -0.39891 -0.51228 -0.65657 -0.84384 -1.09053 -1.41111 -1.79357 -2.17771 -2.50053 -2.76205 -2.99214 -3.18351 -3.29911 -3.31091 -3.19754 -2.93517 -2.54153 -2.09089 -1.64972 -1.25450 -0.91680 -0.63478 -0.40070 -0.20751 -0.06303
0.00000 -0.02647 -0.06156 -0.10222 -0.14803 -0.20063 -0.26248 -0.33677 -0.42770 -0.54120 -0.68671 -0.88133 -1.15465 -1.53517 -1.99334 -2.41372 -2.69381 -2.83147 -2.87254 -2.83586 -2.71346 -2.49505 -2.19373 -1.85233 -1.51197 -1.20089 -0.93070 -0.69847 -0.49847 -0.32711 -0.17956 -0.06102
0.00000 -0.02184 -0.04981 -0.08206 -0.11792 -0.15827 -0.20444 -0.25799 -0.32059 -0.39406 -0.48071 -0.58592 -0.72797 -0.95268 -1.30684 -1.73946 -2.08828 -2.23170 -2.18425 -2.02101 -1.78342 -1.49590 -1.21151 -0.97740 -0.79287 -0.64696 -0.52720 -0.42206 -0.32297 -0.22790 -0.13623 -0.05286
0.00000 -0.01652 -0.03628 -0.05889 -0.08345 -0.11009 -0.13902 -0.17016 -0.20273 -0.23460 -0.26116 -0.27447 -0.26731 -0.25316 -0.29154 -0.44372 -0.66807 -0.83021 -0.83339 -0.69044 -0.47054 -0.25001 -0.10065 -0.05026 -0.06831 -0.11080 -0.14437 -0.15636 -0.14709 -0.12154 -0.08411 -0.03912
