0.00071 0.10981 0.05401 -0.06189 -0.19722 -0.32721 -0.44559 -0.57176 -0.72792 -0.90918 -1.07538 -1.16571 -1.12296 -0.92091 -0.57789 -0.14150 0.32820 0.76113 1.09415 1.29314 1.34391 1.24375 1.02044 0.73585 0.45752 0.23068 0.06954 -0.03487 -0.09962 -0.13621 -0.14295 -0.10472
0.00062 0.10407 0.04558 -0.06174 -0.17082 -0.26371 -0.34429 -0.43341 -0.54967 -0.69091 -0.82951 -0.91910 -0.90902 -0.76726 -0.49924 -0.14281 0.24857 0.61527 0.90274 1.07356 1.10764 1.00720 0.80788 0.56865 0.34456 0.16756 0.04379 -0.03732 -0.09016 -0.12255 -0.13031 -0.09720
0.00052 0.09081 0.03748 -0.05313 -0.13628 -0.20006 -0.25192 -0.30962 -0.38734 -0.48471 -0.58469 -0.65697 -0.66427 -0.57633 -0.38756 -0.12150 0.17959 0.46604 0.69076 0.81874 0.83290 0.74166 0.58105 0.39948 0.23634 0.11087 0.02350 -0.03558 -0.07683 -0.10437 -0.11239 -0.08512
0.00041 0.07197 0.02908 -0.04050 -0.10001 -0.14183 -0.17316 -0.20727 -0.25406 -0.31366 -0.37593 -0.42291 -0.43143 -0.37994 -0.25983 -0.08236 0.12448 0.32376 0.47867 0.56161 0.56173 0.49006 0.37622 0.25413 0.14808 0.06767 0.01085 -0.02965 -0.06026 -0.08227 -0.08962 -0.06870
0.00028 0.04963 0.02002 -0.02676 -0.06500 -0.09009 -0.10738 -0.12550 -0.15060 -0.18276 -0.21621 -0.24105 -0.24463 -0.21466 -0.14526 -0.04150 0.08087 0.19918 0.28973 0.33495 0.32957 0.28295 0.21450 0.14390 0.08371 0.03793 0.00452 -0.02082 -0.04136 -0.05691 -0.06258 -0.04840
0.00015 0.02531 0.01029 -0.01314 -0.03182 -0.04356 -0.05113 -0.05879 -0.06944 -0.08310 -0.09711 -0.10710 -0.10756 -0.09315 -0.06129 -0.01426 0.04087 0.09377 0.13348 0.15209 0.14784 0.12580 0.09500 0.06388 0.03745 0.01706 0.00166 -0.01062 -0.02101 -0.02912 -0.03221 -0.02505
-0.00000 0.00011 0.00018 0.00021 0.00020 0.00019 0.00019 0.00018 0.00018 0.00018 0.00017 0.00015 0.00011 0.00005 -0.00002 -0.00010 -0.00018 -0.00025 -0.00029 -0.00030 -0.00028 -0.00025 -0.00020 -0.00015 -0.00010 -0.00005 -0.00002 0.00000 0.00001 0.00001 0.00000 -0.00001
-0.00015 -0.02509 -0.00993 0.01356 0.03223 0.04396 0.05152 0.05917 0.06983 0.08349 0.09748 0.10743 0.10781 0.09328 0.06127 0.01406 -0.04125 -0.09429 -0.13409 -0.15273 -0.14845 -0.12634 -0.09544 -0.06420 -0.03766 -0.01718 -0.00170 0.01062 0.02104 0.02915 0.03222 0.02504
-0.00028 -0.04940 -0.01964 0.02721 0.06544 0.09052 0.10780 0.12592 0.15104 0.18322 0.21666 0.24147 0.24496 0.21485 0.14526 0.04130 -0.08129 -0.19977 -0.29044 -0.33570 -0.33029 -0.28358 -0.21501 -0.14428 -0.08397 -0.03808 -0.00459 0.02082 0.04139 0.05695 0.06261 0.04841
-0.00041 -0.07173 -0.02867 0.04099 0.10051 0.14231 0.17363 0.20776 0.25458 0.31421 0.37650 0.42343 0.43185 0.38018 0.25983 0.08209 -0.12499 -0.32446 -0.47948 -0.56248 -0.56257 -0.49080 -0.37682 -0.25459 -0.14839 -0.06786 -0.01094 0.02963 0.06030 0.08233 0.08968 0.06874
-0.00052 -0.09055 -0.03703 0.05368 0.13684 0.20060 0.25246 0.31018 0.38795 0.48537 0.58536 0.65758 0.66472 0.57653 0.38746 0.12112 -0.18022 -0.46683 -0.69164 -0.81965 -0.83379 -0.74246 -0.58172 -0.40000 -0.23670 -0.11110 -0.02362 0.03555 0.07687 0.10444 0.11247 0.08517
-0.00062 -0.10380 -0.04510 0.06235 0.17145 0.26431 0.34489 0.43404 0.55036 0.69164 0.83022 0.91970 0.90938 0.76732 0.49898 0.14228 -0.24930 -0.61611 -0.90362 -1.07444 -1.10848 -1.00798 -0.80855 -0.56918 -0.34494 -0.16782 -0.04393 0.03727 0.09019 0.12263 0.13040 0.09727
-0.00071 -0.10954 -0.05351 0.06254 0.19791 0.32787 0.44623 0.57242 0.72862 0.90990 1.07604 1.16618 1.12316 0.92079 0.57747 0.14084 -0.32901 -0.76199 -1.09499 -1.29392 -1.34463 -1.24441 -1.02102 -0.73632 -0.45788 -0.23092 -0.06968 0.03482 0.09965 0.13629 0.14305 0.10479
-0.00083 -0.10871 -0.06293 0.05096 0.20791 0.38029 0.54471 0.70957 0.89759 1.10497 1.28370 1.36179 1.28087 1.02484 0.62175 0.12138 -0.41332 -0.89839 -1.25639 -1.45918 -1.51100 -1.41285 -1.18079 -0.86997 -0.55364 -0.28778 -0.09513 0.02988 0.10514 0.14485 0.14992 0.10755
-0.00095 -0.10965 -0.07568 0.02949 0.19764 0.40821 0.62198 0.82628 1.03632 1.25066 1.42340 1.48143 1.36825 1.07478 0.63282 0.08925 -0.49230 -1.01298 -1.37691 -1.55993 -1.59188 -1.48899 -1.25884 -0.94285 -0.61103 -0.32467 -0.11316 0.02501 0.10684 0.14765 0.15042 0.10534
-0.00098 -0.12605 -0.09821 0.00239 0.17248 0.40595 0.65969 0.89735 1.11895 1.32563 1.48036 1.51616 1.38031 1.06684 0.60714 0.04473 -0.55573 -1.08422 -1.43195 -1.57914 -1.57843 -1.46421 -1.24183 -0.93908 -0.61591 -0.33163 -0.11827 0.02226 0.10477 0.14394 0.14387 0.09796
-0.00085 -0.15585 -0.13118 -0.03172 0.13312 0.36944 0.64477 0.90752 1.13360 1.32022 1.44578 1.45944 1.31371 0.99899 0.54168 -0.01415 -0.59761 -1.09327 -1.39541 -1.49676 -1.46451 -1.34169 -1.13303 -0.85800 -0.56525 -0.30572 -0.10881 0.02195 0.09836 0.13292 0.12977 0.08543
-0.00062 -0.16187 -0.14501 -0.06263 0.07500 0.28335 0.54897 0.82273 1.05848 1.23443 1.33341 1.32410 1.17283 0.86921 0.43456 -0.08354 -0.60666 -1.02447 -1.25355 -1.30727 -1.25547 -1.13503 -0.94851 -0.71308 -0.46806 -0.25223 -0.08769 0.02250 0.08673 0.11417 0.10823 0.06824
-0.00040 -0.09934 -0.09409 -0.05573 0.01872 0.15669 0.36639 0.61512 0.84963 1.02787 1.12243 1.10911 0.96779 0.69428 0.31074 -0.13138 -0.55333 -0.86380 -1.01343 -1.03242 -0.97715 -0.86926 -0.71267 -0.52702 -0.34239 -0.18294 -0.06114 0.02133 0.06937 0.08835 0.08054 0.04764
-0.00022 0.01671 0.01685 0.00499 0.00216 0.04685 0.16481 0.34422 0.54129 0.70703 0.80401 0.80693 0.70196 0.48962 0.19318 -0.13791 -0.43607 -0.63781 -0.72359 -0.72343 -0.67045 -0.57752 -0.45701 -0.32934 -0.21155 -0.11250 -0.03617 0.01656 0.04728 0.05799 0.04981 0.02603
-0.00002 0.08793 0.09576 0.06906 0.02992 0.01158 0.04374 0.13218 0.25429 0.37258 0.45160 0.46687 0.40632 0.27086 0.08001 -0.12721 -0.30214 -0.40766 -0.43954 -0.41818 -0.36429 -0.29355 -0.22067 -0.15551 -0.10037 -0.05438 -0.01772 0.00853 0.02381 0.02797 0.02127 0.00724
0.00007 0.06340 0.07056 0.05490 0.02903 0.00890 0.00902 0.03430 0.07836 0.12660 0.16167 0.16943 0.14197 0.07958 -0.00609 -0.09242 -0.15392 -0.17675 -0.16571 -0.13637 -0.10411 -0.07722 -0.05680 -0.04110 -0.02819 -0.01681 -0.00700 0.00044 0.00470 0.00519 0.00166 -0.00383
