0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
0.00000 -0.00002 -0.00003 -0.00001 0.00001 0.00004 0.00007 0.00010 0.00013 0.00016 0.00019 0.00021 0.00024 0.00026 0.00027 0.00029 0.00030 0.00031 0.00031 0.00032 0.00032 0.00032 0.00031 0.00031 0.00030 0.00029 0.00028 0.00027 0.00026 0.00024 0.00022 0.00021 0.00019 0.00017 0.00015 0.00012 0.00010 0.00008 0.00005 0.00003 0.00001 -0.00002 -0.00004 -0.00007 -0.00009 -0.00012 -0.00014 -0.00016 -0.00018 -0.00021 -0.00023 -0.00024 -0.00026 -0.00028 -0.00029 -0.00030 -0.00031 -0.00032 -0.00033 -0.00033 -0.00033 -0.00033 -0.00032 -0.00031 -0.00030 -0.00029 -0.00028 -0.00026 -0.00024 -0.00021 -0.00018 -0.00016 -0.00013 -0.00009 -0.00006 -0.00003 -0.00000 0.00002 0.00003 0.00003 0.00000
0.00000 -0.00005 -0.00005 -0.00001 0.00005 0.00012 0.00020 0.00027 0.00035 0.00042 0.00049 0.00055 0.00061 0.00066 0.00070 0.00073 0.00076 0.00078 0.00080 0.00081 0.00081 0.00081 0.00080 0.00079 0.00077 0.00075 0.00072 0.00069 0.00065 0.00061 0.00057 0.00053 0.00048 0.00043 0.00037 0.00032 0.00026 0.00020 0.00014 0.00008 0.00001 -0.00005 -0.00011 -0.00017 -0.00024 -0.00030 -0.00036 -0.00042 -0.00047 -0.00053 -0.00058 -0.00062 -0.00067 -0.00071 -0.00074 -0.00077 -0.00080 -0.00082 -0.00083 -0.00084 -0.00084 -0.00084 -0.00082 -0.00080 -0.00078 -0.00075 -0.00071 -0.00066 -0.00060 -0.00054 -0.00048 -0.00041 -0.00033 -0.00025 -0.00017 -0.00010 -0.00003 0.00003 0.00006 0.00006 0.00000
0.00000 -0.00007 -0.00005 0.00003 0.00014 0.00028 0.00043 0.00058 0.00073 0.00087 0.00100 0.00112 0.00122 0.00132 0.00140 0.00147 0.00152 0.00157 0.00160 0.00162 0.00162 0.00162 0.00160 0.00158 0.00154 0.00149 0.00144 0.00138 0.00131 0.00123 0.00114 0.00105 0.00095 0.00085 0.00074 0.00063 0.00052 0.00040 0.00028 0.00015 0.00003 -0.00010 -0.00022 -0.00035 -0.00047 -0.00060 -0.00072 -0.00083 -0.00094 -0.00105 -0.00115 -0.00125 -0.00133 -0.00141 -0.00148 -0.00154 -0.00159 -0.00163 -0.00166 -0.00168 -0.00168 -0.00167 -0.00165 -0.00161 -0.00156 -0.00149 -0.00141 -0.00132 -0.00122 -0.00110 -0.00097 -0.00083 -0.00069 -0.00054 -0.00038 -0.00024 -0.00011 0.00000 0.00007 0.00008 0.00000
0.00000 -0.00007 -0.00001 0.00013 0.00032 0.00054 0.00078 0.00102 0.00125 0.00148 0.00169 0.00189 0.00206 0.00221 0.00235 0.00246 0.00255 0.00262 0.00267 0.00270 0.00271 0.00270 0.00267 0.00263 0.00257 0.00249 0.00240 0.00230 0.00218 0.00205 0.00191 0.00175 0.00159 0.00142 0.00124 0.00105 0.00086 0.00066 0.00046 0.00025 0.00004 -0.00017 -0.00038 -0.00059 -0.00079 -0.00100 -0.00120 -0.00139 -0.00157 -0.00175 -0.00192 -0.00208 -0.00222 -0.00235 -0.00247 -0.00257 -0.00265 -0.00272 -0.00277 -0.00279 -0.00280 -0.00278 -0.00275 -0.00269 -0.00260 -0.00250 -0.00237 -0.00222 -0.00205 -0.00186 -0.00165 -0.00143 -0.00119 -0.00095 -0.00071 -0.00047 -0.00026 -0.00008 0.00005 0.00008 0.00000
0.00000 -0.00004 0.00008 0.00030 0.00058 0.00091 0.00125 0.00160 0.00194 0.00227 0.00257 0.00285 0.00311 0.00333 0.00353 0.00369 0.00382 0.00393 0.00400 0.00404 0.00405 0.00404 0.00400 0.00393 0.00384 0.00373 0.00359 0.00343 0.00326 0.00306 0.00285 0.00262 0.00238 0.00212 0.00185 0.00157 0.00128 0.00099 0.00068 0.00037 0.00006 -0.00025 -0.00057 -0.00088 -0.00119 -0.00149 -0.00179 -0.00208 -0.00235 -0.00262 -0.00287 -0.00310 -0.00332 -0.00351 -0.00369 -0.00384 -0.00396 -0.00406 -0.00413 -0.00417 -0.00418 -0.00416 -0.00411 -0.00402 -0.00390 -0.00375 -0.00356 -0.00334 -0.00310 -0.00282 -0.00252 -0.00219 -0.00185 -0.00150 -0.00115 -0.00081 -0.00049 -0.00022 -0.00003 0.00006 0.00000
0.00000 0.00003 0.00023 0.00055 0.00095 0.00139 0.00185 0.00232 0.00278 0.00323 0.00364 0.00402 0.00436 0.00467 0.00493 0.00515 0.00533 0.00547 0.00556 0.00562 0.00564 0.00562 0.00556 0.00547 0.00534 0.00518 0.00499 0.00477 0.00453 0.00425 0.00396 0.00364 0.00330 0.00294 0.00257 0.00218 0.00178 0.00137 0.00094 0.00052 0.00008 -0.00035 -0.00079 -0.00122 -0.00165 -0.00207 -0.00248 -0.00288 -0.00327 -0.00363 -0.00398 -0.00431 -0.00461 -0.00488 -0.00512 -0.00533 -0.00550 -0.00564 -0.00574 -0.00580 -0.00581 -0.00579 -0.00571 -0.00560 -0.00544 -0.00523 -0.00498 -0.00468 -0.00435 -0.00397 -0.00356 -0.00312 -0.00266 -0.00219 -0.00172 -0.00125 -0.00082 -0.00045 -0.00016 0.00001 0.00000
0.00000 0.00013 0.00044 0.00088 0.00141 0.00199 0.00259 0.00320 0.00379 0.00435 0.00489 0.00537 0.00582 0.00621 0.00655 0.00683 0.00706 0.00724 0.00736 0.00743 0.00745 0.00742 0.00734 0.00722 0.00705 0.00684 0.00658 0.00629 0.00597 0.00561 0.00522 0.00480 0.00435 0.00388 0.00339 0.00287 0.00234 0.00180 0.00124 0.00068 0.00011 -0.00047 -0.00104 -0.00161 -0.00218 -0.00273 -0.00328 -0.00380 -0.00431 -0.00479 -0.00525 -0.00568 -0.00607 -0.00643 -0.00675 -0.00703 -0.00726 -0.00744 -0.00757 -0.00765 -0.00768 -0.00764 -0.00755 -0.00740 -0.00720 -0.00693 -0.00661 -0.00623 -0.00580 -0.00532 -0.00479 -0.00423 -0.00364 -0.00303 -0.00241 -0.00181 -0.00125 -0.00075 -0.00034 -0.00007 0.00000
0.00000 0.00026 0.00072 0.00130 0.00198 0.00271 0.00347 0.00422 0.00495 0.00566 0.00631 0.00692 0.00746 0.00795 0.00837 0.00872 0.00900 0.00922 0.00937 0.00946 0.00948 0.00943 0.00933 0.00917 0.00895 0.00868 0.00836 0.00799 0.00758 0.00712 0.00662 0.00609 0.00552 0.00492 0.00430 0.00364 0.00297 0.00228 0.00157 0.00086 0.00013 -0.00060 -0.00132 -0.00205 -0.00276 -0.00347 -0.00416 -0.00482 -0.00547 -0.00608 -0.00666 -0.00720 -0.00770 -0.00816 -0.00857 -0.00892 -0.00921 -0.00945 -0.00962 -0.00972 -0.00976 -0.00972 -0.00961 -0.00943 -0.00917 -0.00885 -0.00845 -0.00798 -0.00744 -0.00685 -0.00620 -0.00550 -0.00477 -0.00401 -0.00325 -0.00249 -0.00178 -0.00113 -0.00059 -0.00019 0.00000
0.00000 0.00043 0.00105 0.00181 0.00266 0.00356 0.00448 0.00539 0.00628 0.00713 0.00792 0.00865 0.00930 0.00989 0.01039 0.01081 0.01115 0.01141 0.01159 0.01169 0.01171 0.01165 0.01152 0.01132 0.01105 0.01071 0.01031 0.00985 0.00934 0.00878 0.00816 0.00750 0.00680 0.00606 0.00529 0.00449 0.00366 0.00281 0.00194 0.00105 0.00016 -0.00074 -0.00163 -0.00252 -0.00341 -0.00427 -0.00512 -0.00594 -0.00673 -0.00749 -0.00821 -0.00887 -0.00949 -0.01005 -0.01056 -0.01099 -0.01136 -0.01165 -0.01186 -0.01200 -0.01204 -0.01201 -0.01188 -0.01167 -0.01136 -0.01097 -0.01049 -0.00993 -0.00929 -0.00857 -0.00778 -0.00694 -0.00606 -0.00514 -0.00421 -0.00330 -0.00241 -0.00160 -0.00089 -0.00034 0.00000
