0.00000 0.00007 -0.00008 -0.00049 -0.00104 -0.00156 -0.00194 -0.00215 -0.00223 -0.00219 -0.00205 -0.00185 -0.00160 -0.00129 -0.00093 -0.00059 -0.00034 -0.00018 0.00001 0.00025 0.00045 0.00052 0.00050 0.00044 0.00037 0.00032 0.00026 0.00021 0.00015 0.00010 0.00005 0.00001
0.00000 0.03059 0.07991 0.12263 0.14538 0.14913 0.15379 0.19005 0.28353 0.44228 0.65442 0.89254 1.12027 1.29814 1.39068 1.37793 1.26343 1.07591 0.85608 0.63693 0.43878 0.27385 0.14672 0.05494 -0.00676 -0.04313 -0.05857 -0.05803 -0.04697 -0.03091 -0.01545 -0.00585
0.00000 -0.02405 -0.05087 -0.07788 -0.10095 -0.10493 -0.06314 0.05080 0.24681 0.51381 0.82736 1.15630 1.46505 1.71650 1.87532 1.91599 1.82996 1.63385 1.36876 1.07572 0.78146 0.50921 0.28106 0.10893 -0.00722 -0.07446 -0.10292 -0.10363 -0.08679 -0.06106 -0.03401 -0.01293
0.00000 -0.08653 -0.19171 -0.27668 -0.31669 -0.28794 -0.17153 0.03479 0.31145 0.63013 0.96671 1.30094 1.60900 1.86253 2.03261 2.09352 2.02873 1.84256 1.57267 1.26857 0.95824 0.65554 0.38243 0.16348 0.01088 -0.07857 -0.11770 -0.12200 -0.10491 -0.07646 -0.04456 -0.01721
0.00000 -0.08518 -0.18311 -0.24740 -0.25090 -0.17457 -0.01434 0.20962 0.46409 0.72663 0.99126 1.25583 1.50832 1.72670 1.88802 1.96830 1.94273 1.79811 1.55641 1.26834 0.97259 0.68325 0.41503 0.19173 0.03128 -0.06478 -0.10845 -0.11630 -0.10252 -0.07688 -0.04637 -0.01849
0.00000 -0.03104 -0.06088 -0.06837 -0.03701 0.04595 0.17564 0.32415 0.46776 0.60778 0.75978 0.93085 1.10990 1.27665 1.41459 1.50768 1.53205 1.46378 1.30303 1.08219 0.83894 0.59495 0.36657 0.17465 0.03564 -0.04817 -0.08711 -0.09582 -0.08649 -0.06685 -0.04195 -0.01765
0.00000 0.01089 0.03173 0.05768 0.09666 0.15497 0.21897 0.26534 0.29322 0.32544 0.38406 0.47203 0.57580 0.67928 0.77329 0.85182 0.90165 0.90298 0.84227 0.72500 0.57078 0.40232 0.24180 0.10917 0.01593 -0.03858 -0.06339 -0.06912 -0.06362 -0.05109 -0.03387 -0.01547
0.00000 0.01502 0.04230 0.07063 0.10343 0.13490 0.14188 0.11180 0.06032 0.01415 -0.00965 -0.00867 0.01192 0.04553 0.08747 0.13654 0.19085 0.24197 0.27139 0.26084 0.20863 0.13383 0.06163 0.00828 -0.02300 -0.03735 -0.04185 -0.04163 -0.03877 -0.03315 -0.02406 -0.01252
0.00000 0.00016 0.01343 0.03553 0.06193 0.07080 0.03609 -0.04437 -0.15192 -0.26604 -0.37299 -0.46316 -0.52783 -0.56302 -0.57015 -0.54862 -0.49362 -0.40621 -0.30765 -0.23038 -0.18735 -0.16257 -0.13562 -0.10122 -0.06625 -0.03876 -0.02229 -0.01556 -0.01465 -0.01518 -0.01375 -0.00914
0.00000 -0.00865 -0.00388 0.01358 0.02917 0.01385 -0.05118 -0.16197 -0.30517 -0.46988 -0.64624 -0.81764 -0.96194 -1.06319 -1.11632 -1.11883 -1.06493 -0.95565 -0.81392 -0.67358 -0.54763 -0.42597 -0.30270 -0.18786 -0.09594 -0.03454 -0.00209 0.00898 0.00774 0.00179 -0.00362 -0.00558
0.00000 -0.00510 0.00087 0.01279 0.01235 -0.02357 -0.10354 -0.22335 -0.37909 -0.57066 -0.79257 -1.02440 -1.23502 -1.39632 -1.49297 -1.51946 -1.47235 -1.35563 -1.19014 -1.00277 -0.80518 -0.59997 -0.40005 -0.22752 -0.09910 -0.01873 0.02091 0.03249 0.02832 0.01754 0.00611 -0.00197
0.00000 0.00403 0.01495 0.02058 0.00622 -0.04035 -0.12093 -0.23402 -0.38309 -0.57463 -0.80761 -1.06537 -1.31641 -1.52413 -1.66106 -1.71453 -1.68112 -1.56598 -1.38609 -1.16262 -0.91171 -0.65164 -0.40964 -0.21226 -0.07327 0.00892 0.04654 0.05498 0.04726 0.03219 0.01543 0.00164
0.00000 0.01249 0.02805 0.02902 0.00682 -0.04178 -0.11505 -0.21291 -0.34121 -0.50855 -0.71850 -0.96217 -1.21476 -1.43983 -1.60215 -1.67930 -1.66267 -1.55526 -1.37121 -1.13123 -0.85929 -0.58534 -0.34217 -0.15368 -0.02765 0.04280 0.07226 0.07575 0.06460 0.04586 0.02433 0.00518
0.00000 0.01831 0.03714 0.03579 0.01079 -0.03548 -0.09917 -0.18002 -0.28330 -0.41678 -0.58528 -0.78531 -1.00125 -1.20501 -1.36300 -1.44738 -1.44306 -1.34871 -1.17624 -0.94771 -0.69248 -0.44439 -0.23377 -0.07784 0.02181 0.07479 0.09475 0.09377 0.08001 0.05831 0.03256 0.00850
0.00000 0.02174 0.04263 0.04056 0.01529 -0.02763 -0.08297 -0.14965 -0.23146 -0.33429 -0.46205 -0.61316 -0.77790 -0.93708 -1.06476 -1.13569 -1.13291 -1.05213 -0.90296 -0.70698 -0.49346 -0.29310 -0.12921 -0.01189 0.06104 0.09875 0.11166 0.10795 0.09264 0.06871 0.03949 0.01131
0.00000 0.02349 0.04550 0.04336 0.01855 -0.02183 -0.07173 -0.12939 -0.19742 -0.28019 -0.38040 -0.49661 -0.62165 -0.74142 -0.83642 -0.88672 -0.87789 -0.80572 -0.67851 -0.51574 -0.34328 -0.18591 -0.06009 0.02879 0.08396 0.11261 0.12195 0.11716 0.10114 0.07580 0.04422 0.01323
0.00000 0.02403 0.04638 0.04427 0.01970 -0.01976 -0.06781 -0.12241 -0.18578 -0.26171 -0.35240 -0.45634 -0.56698 -0.67178 -0.75347 -0.79440 -0.78186 -0.71234 -0.59385 -0.44480 -0.28905 -0.14853 -0.03692 0.04191 0.09116 0.11702 0.12541 0.12039 0.10418 0.07835 0.04592 0.01392
0.00000 0.02349 0.04548 0.04333 0.01850 -0.02190 -0.07182 -0.12951 -0.19757 -0.28039 -0.38064 -0.49692 -0.62202 -0.74184 -0.83689 -0.88720 -0.87835 -0.80615 -0.67887 -0.51604 -0.34350 -0.18606 -0.06018 0.02875 0.08395 0.11262 0.12199 0.11720 0.10118 0.07583 0.04425 0.01324
0.00000 0.02174 0.04261 0.04050 0.01520 -0.02776 -0.08314 -0.14988 -0.23174 -0.33465 -0.46250 -0.61372 -0.77858 -0.93783 -1.06555 -1.13647 -1.13365 -1.05279 -0.90353 -0.70744 -0.49382 -0.29335 -0.12937 -0.01197 0.06102 0.09877 0.11171 0.10802 0.09270 0.06877 0.03953 0.01133
0.00000 0.01830 0.03712 0.03572 0.01067 -0.03565 -0.09940 -0.18032 -0.28367 -0.41726 -0.58587 -0.78602 -1.00206 -1.20586 -1.36382 -1.44814 -1.44372 -1.34928 -1.17672 -0.94811 -0.69281 -0.44464 -0.23394 -0.07793 0.02178 0.07480 0.09480 0.09384 0.08008 0.05837 0.03260 0.00852
0.00000 0.01249 0.02803 0.02895 0.00669 -0.04197 -0.11530 -0.21323 -0.34160 -0.50904 -0.71909 -0.96283 -1.21543 -1.44044 -1.60266 -1.67967 -1.66293 -1.55544 -1.37134 -1.13135 -0.85941 -0.58546 -0.34225 -0.15374 -0.02767 0.04281 0.07229 0.07580 0.06465 0.04591 0.02436 0.00520
