0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000 0.00000
-0.00004 -0.00509 -0.00527 -0.00516 -0.00511 -0.00512 -0.00519 -0.00532 -0.00550 -0.00573 -0.00600 -0.00629 -0.00657 -0.00680 -0.00692 -0.00688 -0.00661 -0.00603 -0.00510 -0.00378 -0.00208 -0.00007 0.00218 0.00452 0.00682 0.00895 0.01081 0.01237 0.01362 0.01461 0.01541 0.01527
-0.00011 -0.00629 -0.00677 -0.00687 -0.00706 -0.00737 -0.00781 -0.00837 -0.00905 -0.00985 -0.01073 -0.01166 -0.01258 -0.01341 -0.01404 -0.01432 -0.01411 -0.01326 -0.01163 -0.00915 -0.00583 -0.00178 0.00277 0.00755 0.01221 0.01648 0.02016 0.02314 0.02544 0.02714 0.02828 0.02743
-0.00018 -0.00748 -0.00815 -0.00845 -0.00888 -0.00950 -0.01030 -0.01130 -0.01249 -0.01387 -0.01541 -0.01704 -0.01870 -0.02024 -0.02151 -0.02227 -0.02228 -0.02128 -0.01902 -0.01537 -0.01031 -0.00401 0.00315 0.01068 0.01801 0.02464 0.03022 0.03464 0.03791 0.04018 0.04158 0.04008
-0.00025 -0.00857 -0.00939 -0.00986 -0.01053 -0.01143 -0.01260 -0.01403 -0.01575 -0.01774 -0.01998 -0.02241 -0.02493 -0.02736 -0.02948 -0.03098 -0.03147 -0.03054 -0.02781 -0.02300 -0.01603 -0.00712 0.00318 0.01403 0.02451 0.03383 0.04147 0.04727 0.05136 0.05402 0.05551 0.05329
-0.00030 -0.00949 -0.01044 -0.01106 -0.01193 -0.01311 -0.01462 -0.01649 -0.01874 -0.02137 -0.02438 -0.02770 -0.03123 -0.03479 -0.03808 -0.04068 -0.04207 -0.04162 -0.03869 -0.03278 -0.02368 -0.01160 0.00264 0.01774 0.03218 0.04469 0.05455 0.06163 0.06624 0.06894 0.07022 0.06708
-0.00035 -0.01018 -0.01122 -0.01197 -0.01303 -0.01445 -0.01629 -0.01857 -0.02134 -0.02463 -0.02845 -0.03277 -0.03752 -0.04249 -0.04736 -0.05161 -0.05452 -0.05516 -0.05254 -0.04575 -0.03429 -0.01826 0.00126 0.02211 0.04179 0.05822 0.07042 0.07845 0.08303 0.08516 0.08573 0.08133
-0.00038 -0.01059 -0.01170 -0.01255 -0.01376 -0.01539 -0.01750 -0.02016 -0.02342 -0.02735 -0.03202 -0.03744 -0.04358 -0.05029 -0.05725 -0.06388 -0.06922 -0.07197 -0.07054 -0.06341 -0.04948 -0.02839 -0.00147 0.02767 0.05463 0.07596 0.09046 0.09874 0.10225 0.10280 0.10186 0.09572
-0.00039 -0.01068 -0.01183 -0.01274 -0.01406 -0.01585 -0.01818 -0.02114 -0.02483 -0.02935 -0.03483 -0.04138 -0.04906 -0.05784 -0.06749 -0.07743 -0.08653 -0.09296 -0.09425 -0.08784 -0.07185 -0.04434 -0.00641 0.03542 0.07310 0.10055 0.11672 0.12379 0.12443 0.12176 0.11811 0.10959
-0.00039 -0.01042 -0.01157 -0.01252 -0.01389 -0.01577 -0.01824 -0.02140 -0.02539 -0.03039 -0.03658 -0.04419 -0.05345 -0.06453 -0.07744 -0.09181 -0.10650 -0.11910 -0.12566 -0.12185 -0.10567 -0.07060 -0.01524 0.04726 0.10172 0.13637 0.15208 0.15528 0.14993 0.14149 0.13349 0.12181
-0.00038 -0.00981 -0.01091 -0.01185 -0.01322 -0.01510 -0.01759 -0.02083 -0.02497 -0.03023 -0.03692 -0.04536 -0.05602 -0.06938 -0.08592 -0.10587 -0.12857 -0.15126 -0.16735 -0.16795 -0.15638 -0.11429 -0.03051 0.06544 0.14757 0.18970 0.19976 0.19527 0.17852 0.16056 0.14620 0.13066
-0.00034 -0.00884 -0.00985 -0.01073 -0.01203 -0.01382 -0.01621 -0.01934 -0.02341 -0.02867 -0.03548 -0.04433 -0.05588 -0.07104 -0.09101 -0.11719 -0.15065 -0.18973 -0.22210 -0.21986 -0.20442 -0.15316 -0.04427 0.07393 0.18896 0.24677 0.25718 0.24623 0.20820 0.17580 0.15335 0.13375
-0.00030 -0.00754 -0.00841 -0.00919 -0.01034 -0.01194 -0.01409 -0.01693 -0.02066 -0.02556 -0.03201 -0.04059 -0.05214 -0.06791 -0.08988 -0.12121 -0.16674 -0.22910 -0.27417 -0.21670 -0.07720 0.01172 0.01744 -0.00035 0.02115 0.12902 0.27145 0.29706 0.22961 0.18076 0.15082 0.12827
